tx_id,timestamp,payer_id,beneficiary_id,amount,payment_system,status,kyc_verified,risk_tier,device_ok,ip,score,reasons,flag,model_version,rule_config_version
TX00003520,2025-12-09T13:49:44.091411,C100131,BEN7905,2956.32,NEFT,completed,True,low,True,62.96.55.118,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002917,2025-12-09T13:49:51.091411,C100345,BEN7300,1921.79,RTGS,completed,True,low,True,178.85.169.20,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00003653,2025-12-09T13:52:48.091411,C100042,BEN2965,186.91,UPI,completed,False,medium,True,63.223.246.150,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000485,2025-12-09T13:52:57.091411,C100132,BEN5565,1226.35,RTGS,blocked,True,low,False,53.73.242.243,120,"['ip_reputation', 'rtgs_unusual_small_amount']",STR,deterministic-v1,rules-2025-12-09
TX00001637,2025-12-09T13:52:58.091411,C100022,BEN2241,2613.99,UPI,completed,True,low,True,195.17.73.146,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001451,2025-12-09T13:54:23.091411,C100353,BEN7934,4102.07,UPI,completed,True,low,True,153.83.53.16,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001760,2025-12-09T13:55:17.091411,C100086,BEN6918,3686.09,UPI,blocked,True,low,False,184.151.245.246,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003424,2025-12-09T13:56:48.091411,C100367,BEN6545,2141.88,UPI,completed,True,low,True,231.5.187.194,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002036,2025-12-09T13:59:13.091411,C100135,BEN9423,1936.94,UPI,completed,True,low,True,69.220.84.159,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003728,2025-12-09T14:00:09.091411,C100293,BEN4323,723.18,NEFT,completed,True,low,True,188.106.183.227,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003840,2025-12-09T14:00:11.091411,C100012,BEN5672,1026.32,UPI,completed,True,low,True,9.226.62.226,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003323,2025-12-09T14:01:21.091411,C100041,BEN7992,3460.04,NEFT,completed,True,low,True,8.38.204.164,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000280,2025-12-09T14:02:59.091411,C100232,BEN4328,1324.96,UPI,completed,True,low,True,105.203.38.8,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000451,2025-12-09T14:03:53.091411,C100154,BEN6283,72.84,UPI,completed,False,low,True,214.112.25.36,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003778,2025-12-09T14:03:58.091411,C100263,BEN2922,124862.18,UPI,completed,True,medium,True,41.91.78.164,80,['high_absolute_value'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003828,2025-12-09T14:05:22.091411,C100375,BEN4526,3252.93,UPI,completed,True,low,True,205.2.88.160,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003434,2025-12-09T14:06:56.091411,C100116,BEN5707,1372.0,NEFT,completed,True,medium,True,22.113.200.3,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003472,2025-12-09T14:07:09.091411,C100371,BEN2394,1351.01,UPI,completed,True,high,True,218.44.119.172,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003527,2025-12-09T14:08:13.091411,C100293,BEN2305,1117.33,UPI,completed,True,low,True,152.91.162.20,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003252,2025-12-09T14:08:20.091411,C100339,BEN8973,257.44,UPI,completed,True,low,True,141.247.10.210,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001872,2025-12-09T14:11:24.091411,C100321,BEN9914,1456.4,NEFT,completed,True,medium,True,156.196.154.239,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003282,2025-12-09T14:12:21.091411,C100071,BEN8277,110.66,UPI,completed,True,medium,True,67.37.111.125,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002452,2025-12-09T14:12:23.091411,C100397,BEN2429,3226.16,UPI,completed,False,low,True,183.198.11.225,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002060,2025-12-09T14:12:32.091411,C100267,BEN2322,1477.56,UPI,completed,True,low,True,13.143.249.8,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003152,2025-12-09T14:13:12.091411,C100097,BEN2099,1543.82,UPI,completed,False,low,True,34.88.199.180,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002335,2025-12-09T14:16:20.091411,C100276,BEN5173,1023.55,UPI,completed,True,low,True,165.132.249.22,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001593,2025-12-09T14:17:28.091411,C100223,BEN1044,4251.85,UPI,completed,True,high,True,205.204.49.148,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002749,2025-12-09T14:19:04.091411,C100349,BEN6601,1679.53,UPI,blocked,True,low,False,79.22.250.246,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002000,2025-12-09T14:19:10.091411,C100382,BEN6894,117.35,UPI,completed,True,low,True,6.100.158.69,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001658,2025-12-09T14:20:12.091411,C100069,BEN8495,2031.61,UPI,completed,True,low,True,26.36.32.6,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003065,2025-12-09T14:21:46.091411,C100077,BEN9463,26.71,UPI,completed,True,medium,True,207.167.155.22,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003562,2025-12-09T14:22:39.091411,C100260,BEN3035,2108.88,UPI,completed,True,low,True,157.13.213.165,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002045,2025-12-09T14:27:10.091411,C100254,BEN3932,3327.34,UPI,completed,True,low,True,7.114.84.115,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002130,2025-12-09T14:28:13.091411,C100377,BEN8321,1048.54,UPI,completed,True,low,True,133.197.123.133,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000935,2025-12-09T14:29:06.091411,C100105,BEN7409,344.42,UPI,completed,False,medium,True,126.214.138.21,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002648,2025-12-09T14:29:22.091411,C100243,BEN3118,1119.7,UPI,completed,True,medium,True,13.131.45.6,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002025,2025-12-09T14:29:29.091411,C100040,BEN3386,2568.5,UPI,completed,True,medium,True,112.20.73.155,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001617,2025-12-09T14:30:03.091411,C100132,BEN1829,5249.47,UPI,completed,True,low,True,162.196.189.22,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002818,2025-12-09T14:30:26.091411,C100218,BEN7832,1078.04,UPI,completed,True,low,True,185.8.135.187,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000609,2025-12-09T14:31:42.091411,C100041,BEN4818,335135.43,UPI,completed,True,low,True,221.16.114.48,80,['high_absolute_value'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003589,2025-12-09T14:33:36.091411,C100114,BEN7753,584.48,UPI,completed,True,low,True,116.250.145.30,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000222,2025-12-09T14:34:35.091411,C100229,BEN1672,1016.83,UPI,completed,True,medium,True,173.192.62.188,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000524,2025-12-09T14:35:32.091411,C100326,BEN4013,4500.85,UPI,completed,True,low,True,63.178.205.13,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003408,2025-12-09T14:36:02.091411,C100061,BEN1576,11866.49,UPI,completed,True,medium,True,105.229.10.131,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000864,2025-12-09T14:36:07.091411,C100188,BEN1747,1339.57,UPI,completed,True,high,True,59.248.147.178,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00003413,2025-12-09T14:36:18.091411,C100059,BEN3272,2798.66,UPI,completed,True,medium,True,198.142.134.6,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000713,2025-12-09T14:38:35.091411,C100062,BEN3035,1808.85,NEFT,completed,True,low,True,184.196.49.136,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002593,2025-12-09T14:41:50.091411,C100021,BEN5025,1187.68,UPI,reversed,True,medium,True,91.21.54.99,0,['auto_reversal_sim'],Low,deterministic-v1,rules-2025-12-09
TX00003724,2025-12-09T14:45:05.091411,C100332,BEN2255,2755.49,UPI,completed,True,medium,True,163.61.143.182,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002211,2025-12-09T14:46:15.091411,C100168,BEN3559,4506.86,UPI,completed,True,medium,True,42.68.170.61,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002894,2025-12-09T14:46:20.091411,C100093,BEN3109,4744.36,UPI,completed,True,low,True,39.170.62.50,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001570,2025-12-09T14:47:57.091411,C100184,BEN4446,1136.1,UPI,completed,True,low,True,128.240.127.70,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003263,2025-12-09T14:48:51.091411,C100243,BEN8154,3090.06,UPI,completed,True,medium,True,108.208.81.19,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000925,2025-12-09T14:48:59.091411,C100034,BEN3345,537.12,NEFT,completed,True,low,True,150.172.79.44,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002813,2025-12-09T14:50:00.091411,C100120,BEN9267,6012.5,UPI,completed,True,high,True,133.177.20.236,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000212,2025-12-09T14:50:30.091411,C100364,BEN8584,1007.9,UPI,completed,True,low,True,56.210.36.228,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003114,2025-12-09T14:50:36.091411,C100280,BEN6939,2206.0,UPI,completed,True,medium,True,2.248.134.172,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001152,2025-12-09T14:50:44.091411,C100113,BEN3282,3507.13,UPI,completed,True,low,True,244.41.154.36,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001353,2025-12-09T14:50:56.091411,C100305,BEN7255,496.13,UPI,completed,True,medium,True,142.29.173.172,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003534,2025-12-09T14:50:57.091411,C100322,BEN6987,3973.95,UPI,completed,True,medium,True,16.210.182.107,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000282,2025-12-09T14:51:23.091411,C100120,BEN1745,297.39,UPI,completed,True,high,True,120.34.23.82,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000247,2025-12-09T14:51:24.091411,C100255,BEN3556,7127.47,UPI,completed,True,low,True,233.237.114.87,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001106,2025-12-09T14:54:59.091411,C100312,BEN6516,287.41,UPI,completed,True,medium,True,215.71.171.123,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003673,2025-12-09T14:56:58.091411,C100391,BEN7098,1161.5,RTGS,completed,True,medium,True,89.74.229.172,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00000545,2025-12-09T14:59:09.091411,C100134,BEN6017,1705.51,UPI,completed,False,medium,True,250.117.197.71,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000191,2025-12-09T15:00:55.091411,C100378,BEN4026,4663.55,UPI,completed,True,low,True,121.183.167.96,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002710,2025-12-09T15:01:26.091411,C100078,BEN3160,207.23,UPI,completed,False,low,True,117.84.21.89,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001791,2025-12-09T15:01:36.091411,C100158,BEN4644,3159.4,UPI,completed,True,high,True,224.209.171.144,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001650,2025-12-09T15:02:01.091411,C100302,BEN3635,3501.46,UPI,completed,False,low,True,68.237.92.177,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001965,2025-12-09T15:02:11.091411,C100364,BEN8496,1198.42,UPI,completed,True,low,True,80.99.87.218,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002981,2025-12-09T15:02:22.091411,C100358,BEN7536,832.81,UPI,completed,True,low,True,131.15.144.199,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001839,2025-12-09T15:02:45.091411,C100162,BEN7539,3996.22,UPI,completed,True,medium,True,93.20.222.150,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000686,2025-12-09T15:03:51.091411,C100190,BEN1121,2386.4,UPI,completed,True,high,True,160.208.9.202,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000826,2025-12-09T15:04:02.091411,C100277,BEN2079,254739.87,NEFT,completed,True,low,True,209.169.23.81,225,"['high_absolute_value', 'sanctions_hit', 'dormant_account_spike']",STR,deterministic-v1,rules-2025-12-09
TX00001661,2025-12-09T15:06:03.091411,C100271,BEN8535,949.6,UPI,completed,True,medium,True,179.192.230.91,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000368,2025-12-09T15:06:05.091411,C100115,BEN3933,153.77,UPI,completed,True,low,True,19.136.187.73,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000515,2025-12-09T15:07:30.091411,C100259,BEN7565,2303.45,UPI,completed,True,low,True,14.249.24.80,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003535,2025-12-09T15:07:40.091411,C100016,BEN2131,803.39,UPI,completed,True,low,True,229.27.145.207,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001715,2025-12-09T15:09:11.091411,C100388,BEN9521,1280.16,UPI,completed,True,low,True,64.140.8.32,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000639,2025-12-09T15:10:55.091411,C100259,BEN5501,4113.42,UPI,completed,True,low,True,85.110.29.176,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002267,2025-12-09T15:11:41.091411,C100377,BEN8609,513.85,UPI,completed,True,low,True,24.164.69.133,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000276,2025-12-09T15:14:21.091411,C100387,BEN3625,2149.44,UPI,completed,True,low,True,184.109.225.236,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002007,2025-12-09T15:14:21.091411,C100001,BEN7122,451.54,UPI,completed,True,medium,True,150.68.115.58,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000540,2025-12-09T15:14:24.091411,C100333,BEN8472,936.84,UPI,completed,True,low,True,195.149.123.119,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000483,2025-12-09T15:15:39.091411,C100260,BEN7060,6017.99,UPI,completed,True,low,True,131.217.238.110,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
TX00003655,2025-12-09T15:15:48.091411,C100236,BEN4104,4507.29,UPI,completed,True,low,True,161.213.211.54,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002696,2025-12-09T15:17:33.091411,C100376,BEN6763,1721.7,UPI,completed,True,low,True,129.73.201.149,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003058,2025-12-09T15:19:23.091411,C100359,BEN2115,6420.32,UPI,completed,True,low,True,20.142.19.144,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09
TX00000325,2025-12-09T15:19:52.091411,C100345,BEN4153,2116.46,UPI,completed,True,low,True,36.205.12.16,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000781,2025-12-09T15:24:55.091411,C100225,BEN8156,1909.99,NEFT,completed,False,low,True,85.161.151.7,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000852,2025-12-09T15:25:33.091411,C100060,BEN7011,1172.36,UPI,completed,True,low,True,147.132.206.101,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001579,2025-12-09T15:26:36.091411,C100230,BEN8082,1140.85,UPI,completed,True,high,True,75.124.72.39,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000996,2025-12-09T15:30:24.091411,C100053,BEN3935,242983.43,UPI,completed,True,low,True,20.16.109.140,80,['high_absolute_value'],High-Risk,deterministic-v1,rules-2025-12-09
TX00002518,2025-12-09T15:31:50.091411,C100221,BEN3484,2337.41,RTGS,completed,True,medium,True,42.46.228.27,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00002429,2025-12-09T15:32:36.091411,C100101,BEN9294,1787.23,UPI,completed,True,low,True,67.64.143.203,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003243,2025-12-09T15:35:48.091411,C100334,BEN3532,3717.18,UPI,completed,False,medium,True,24.112.214.156,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000564,2025-12-09T15:35:52.091411,C100261,BEN4255,3111.74,UPI,completed,False,low,True,26.175.43.163,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002984,2025-12-09T15:38:51.091411,C100031,BEN9782,1813.08,UPI,completed,True,low,True,189.234.109.37,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003681,2025-12-09T15:39:47.091411,C100363,BEN6443,1330.95,RTGS,completed,True,low,True,212.104.63.216,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00000560,2025-12-09T15:40:25.091411,C100073,BEN7616,1160.64,UPI,completed,True,medium,True,231.34.84.109,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003549,2025-12-09T15:41:12.091411,C100348,BEN3184,1054.46,NEFT,completed,False,low,True,3.28.78.83,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000477,2025-12-09T15:41:15.091411,C100150,BEN5765,1262.26,UPI,completed,True,low,True,9.169.186.39,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003117,2025-12-09T15:41:37.091411,C100132,BEN8693,2489.84,UPI,completed,True,low,True,209.238.87.187,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000580,2025-12-09T15:42:25.091411,C100068,BEN6076,325.95,RTGS,completed,True,medium,True,183.194.92.151,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09
TX00000607,2025-12-09T15:43:07.091411,C100177,BEN5614,5136.27,UPI,completed,True,low,True,96.17.40.147,145,"['sanctions_hit', 'dormant_account_spike']",STR,deterministic-v1,rules-2025-12-09
TX00000180,2025-12-09T15:45:02.091411,C100353,BEN3534,1240.89,UPI,completed,True,low,True,84.203.124.45,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003694,2025-12-09T15:45:29.091411,C100398,BEN4907,7888.82,UPI,completed,True,low,True,161.66.142.101,145,"['sanctions_hit', 'dormant_account_spike']",STR,deterministic-v1,rules-2025-12-09
TX00001354,2025-12-09T15:46:19.091411,C100148,BEN6762,592.42,UPI,completed,True,medium,True,150.161.146.96,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001696,2025-12-09T15:49:38.091411,C100304,BEN5483,10643.86,UPI,completed,True,low,True,64.242.48.132,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003692,2025-12-09T15:52:01.091411,C100042,BEN6376,2308.79,UPI,completed,False,medium,True,180.90.133.97,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000962,2025-12-09T15:52:34.091411,C100395,BEN1732,983.99,UPI,completed,True,low,True,13.6.236.153,0,[],Low,deterministic-v1,rules-2025-12-09
TX00000603,2025-12-09T15:54:01.091411,C100075,BEN3221,90.21,NEFT,completed,False,low,True,172.146.89.227,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003893,2025-12-09T15:54:22.091411,C100151,BEN3839,1959.71,NEFT,reversed,True,low,True,99.239.211.219,0,['auto_reversal_sim'],Low,deterministic-v1,rules-2025-12-09
TX00003354,2025-12-09T15:54:50.091411,C100299,BEN7529,3198.31,UPI,completed,False,low,True,165.222.137.65,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003846,2025-12-09T15:55:58.091411,C100228,BEN1166,5945.44,UPI,reversed,True,low,True,172.11.75.234,100,"['sanctions_hit', 'auto_reversal_sim']",High-Risk,deterministic-v1,rules-2025-12-09
TX00000628,2025-12-09T16:00:04.091411,C100140,BEN3613,655.39,NEFT,completed,True,medium,True,117.239.239.228,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003981,2025-12-09T16:00:44.091411,C100347,BEN4584,1109.69,UPI,completed,True,low,True,179.215.114.36,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000618,2025-12-09T16:01:38.091411,C100372,BEN4165,3252.46,UPI,completed,True,low,True,82.125.81.155,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002084,2025-12-09T16:03:40.091411,C100173,BEN1480,8261.39,UPI,completed,True,low,True,146.162.175.108,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002819,2025-12-09T16:04:55.091411,C100076,BEN4466,2660.57,UPI,completed,True,medium,True,11.80.156.233,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001795,2025-12-09T16:06:35.091411,C100053,BEN6155,181.49,UPI,completed,True,low,True,106.193.222.217,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003659,2025-12-09T16:07:21.091411,C100145,BEN9635,1346.5,UPI,completed,False,low,True,51.95.104.186,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002570,2025-12-09T16:08:53.091411,C100212,BEN8292,337.34,UPI,completed,True,low,True,99.160.26.92,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003402,2025-12-09T16:10:05.091411,C100237,BEN7312,1866.9,UPI,completed,True,low,True,210.19.46.5,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
TX00000151,2025-12-09T16:10:48.091411,C100082,BEN6544,1313.06,UPI,completed,True,low,True,95.21.156.10,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002544,2025-12-09T16:11:03.091411,C100231,BEN9268,4741.28,UPI,completed,True,low,True,195.189.19.21,0,[],Low,deterministic-v1,rules-2025-12-09
TX00003311,2025-12-09T16:11:18.091411,C100151,BEN1422,682.01,UPI,completed,True,low,True,216.64.235.160,0,[],Low,deterministic-v1,rules-2025-12-09
TX00002404,2025-12-09T16:12:18.091411,C100114,BEN8345,4485.73,UPI,completed,True,low,True,218.78.55.99,0,[],Low,deterministic-v1,rules-2025-12-09
TX00001163,2025-12-09T16:14:54.091411,C100187,BEN7322,3126.85,UPI,completed,True,medium,True,105.161.36.81,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09
